,Order_ID,Customer_Name,Email,City,Order_Date,Total_Spend
392,5442,Customer_442,user_442@provider.com,NY,02/16/2024,539.22
393,5138,Customer_138,user_138@provider.com,New York,08-Oct-24,378.2
394,5062,Customer_62,user_62@provider.com,los angeles,2024-04-07,34.48
395,5135,  Customer_135  ,user_135@provider.com,los angeles,2024-10-10,395.64
396,5128,Customer_128,user_128@provider.com,New York,10/10/2024,630.34
397,5499,Customer_499,user_499@provider.com,Chicago,12-Apr-24,1023.51
398,5008,Customer_8,user_8@provider.com,NY,14-Aug-24,964.49
399,5326,Customer_326,user_326@provider.com,CHI,2024-05-26,877.1
400,5485,Customer_485,user_485@provider.com,CHI,2024-05-28,602.03
401,5064,Customer_64,user_64@provider.com,Chicago,16-Mar-24,301.7
402,5300,Customer_300,user_300@provider.com,chicago,2024-03-02,309.2
403,5014,Customer_14,user_14@provider.com,NYC,06-Apr-24,136.57
404,5156,Customer_156,,Chicago,2024-04-21,184.19
405,5040,Customer_40,user_40@provider.com,LA,06/10/2024,998.27
406,5379,Customer_379,user_379@provider.com,new york city,01-Sep-24,934.75
407,5479,Customer_479,user_479@provider.com,los angeles,21-Feb-24,222.45
408,5420,Customer_420,user_420@provider.com,Los Angeles,26-Mar-24,281.47
409,5216,Customer_216,user_216@provider.com,Chicago,08-Dec-24,117.17
410,5409,Customer_409,user_409@provider.com,NYC,2024-07-06,1095.87
411,5279,Customer_279,user_279@provider.com,LA,05-Apr-24,86.0
412,5453,Customer_453,user_453@provider.com,NYC,11/07/2024,808.75
413,5449,Customer_449,user_449@provider.com,CHI,20-Oct-24,177.67
414,5337,Customer_337,user_337@provider.com,Chicago,02-Oct-24,
415,5236,Customer_236,user_236@provider.com,NYC,2024-11-10,80.66
416,5207,  Customer_207  ,user_207@provider.com,CHI,26-Jun-24,253.16
417,5212,Customer_212,user_212@provider.com,CHI,08/18/2024,452.16
418,5295,Customer_295,user_295@provider.com,los angeles,20-Jan-24,308.78
419,5476,Customer_476,user_476@provider.com,new york city,11/26/2024,
420,5251,Customer_251,user_251@provider.com,New York,15-Apr-24,647.17
421,5367,Customer_367,user_367@provider.com,New York,28-Jun-24,981.66
422,5477,Customer_477,user_477@provider.com,NYC,22-Mar-24,1124.95
423,5303,Customer_303,user_303@provider.com,NY,03/13/2024,403.01
424,5350,Customer_350,user_350@provider.com,CHI,04-Jul-24,177.39
425,5269,Customer_269,user_269@provider.com,CHI,2024-04-21,772.2
426,5201,Customer_201,user_201@provider.com,New York,05/14/2024,858.49
427,5161,Customer_161,user_161@provider.com,NYC,15-Feb-24,937.54
428,5043,Customer_43,user_43@provider.com,New York,2024-04-16,851.06
429,5217,Customer_217,user_217@provider.com,NYC,07/08/2024,381.51
430,5401,Customer_401,user_401@provider.com,NYC,11/19/2024,88.8
431,5190,Customer_190,user_190@provider.com,NYC,09-Apr-24,1079.93
432,5309,Customer_309,user_309@provider.com,Los Angeles,10/14/2024,
433,5259,Customer_259,user_259@provider.com,los angeles,04/13/2024,1013.4
434,5105,Customer_105,user_105@provider.com,los angeles,2024-08-26,251.37
435,5053,Customer_53,user_53@provider.com,chicago,03/02/2024,356.4
436,5389,Customer_389,user_389@provider.com,Los Angeles,07/14/2024,52.41
437,5001,Customer_1,user_1@provider.com,New York,10-Feb-24,1181.56
438,5460,Customer_460,user_460@provider.com,NYC,17-Aug-24,928.36
439,5169,Customer_169,user_169@provider.com,CHI,01-Oct-24,919.26
440,5049,Customer_49,user_49@provider.com,CHI,13-Jan-24,665.33
441,5419,Customer_419,user_419@provider.com,LA,07/01/2024,676.33
442,5080,Customer_80,user_80@provider.com,CHI,2024-11-12,768.27
443,5205,Customer_205,user_205@provider.com,LA,2024-12-05,617.88
444,5034,Customer_34,user_34@provider.com,LA,11-Jul-24,1118.03
445,5430,Customer_430,user_430@provider.com,LA,04/25/2024,339.05
446,5263,Customer_263,user_263@provider.com,New York,27-Jan-24,68.87
447,5427,Customer_427,user_427@provider.com,Los Angeles,2024-06-25,428.33
448,5493,Customer_493,user_493@provider.com,LA,01/14/2024,1179.85
449,5366,Customer_366,user_366@provider.com,New York,11/04/2024,370.25
450,5091,Customer_91,user_91@provider.com,chicago,2024-04-27,67.54
451,5339,Customer_339,user_339@provider.com,Los Angeles,2024-08-21,155.79
452,5495,Customer_495,user_495@provider.com,Chicago,08/20/2024,1187.08
453,5052,Customer_52,user_52@provider.com,LA,03/28/2024,146.76
454,5345,Customer_345,user_345@provider.com,NY,09-Mar-24,909.63
455,5264,Customer_264,user_264@provider.com,los angeles,2024-07-09,775.12
456,5241,Customer_241,user_241@provider.com,new york city,2024-05-01,
457,5013,Customer_13,user_13@provider.com,NY,02/25/2024,672.13
458,5315,  Customer_315  ,user_315@provider.com,new york city,01/13/2024,269.95
459,5088,Customer_88,user_88@provider.com,Los Angeles,09/25/2024,
460,5387,Customer_387,user_387@provider.com,new york city,2024-11-01,190.11
461,5273,Customer_273,user_273@provider.com,Los Angeles,04-Nov-24,
462,5166,Customer_166,user_166@provider.com,NY,11-Dec-24,819.69
463,5328,Customer_328,user_328@provider.com,CHI,03/01/2024,448.64
464,5377,Customer_377,user_377@provider.com,NY,25-Sep-24,
465,5134,Customer_134,user_134@provider.com,Los Angeles,2024-01-05,661.39
466,5306,Customer_306,user_306@provider.com,chicago,24-Oct-24,919.3
467,5414,Customer_414,user_414@provider.com,New York,2024-01-14,777.32
468,5319,Customer_319,user_319@provider.com,NY,01/02/2024,1060.57
469,5243,Customer_243,user_243@provider.com,Chicago,05/12/2024,1129.97
470,5054,Customer_54,user_54@provider.com,NYC,2024-07-11,371.86
471,5363,Customer_363,user_363@provider.com,NY,2024-06-26,996.52
472,5050,Customer_50,user_50@provider.com,Los Angeles,2024-10-22,876.77
473,5480,Customer_480,user_480@provider.com,new york city,07/17/2024,1060.46
474,5174,Customer_174,user_174@provider.com,new york city,11/27/2024,310.79
475,5445,Customer_445,user_445@provider.com,LA,09/03/2024,254.45
476,5189,Customer_189,user_189@provider.com,NYC,2024-11-15,
477,5151,  Customer_151  ,user_151@provider.com,CHI,10-Dec-24,770.45
478,5463,Customer_463,user_463@provider.com,NY,07/25/2024,1115.98
479,5187,Customer_187,user_187@provider.com,Chicago,04/17/2024,160.33
480,5475,Customer_475,user_475@provider.com,CHI,05/18/2024,649.16
481,5169,Customer_169,user_169@provider.com,CHI,01-Oct-24,919.26
482,5058,Customer_58,user_58@provider.com,Los Angeles,01-Aug-24,556.68
483,5474,Customer_474,user_474@provider.com,Los Angeles,2024-10-23,695.35
484,5048,Customer_48,user_48@provider.com,NY,20-Mar-24,1004.43
485,5344,Customer_344,user_344@provider.com,Los Angeles,2024-10-05,1127.65
486,5235,Customer_235,user_235@provider.com,NYC,08-Feb-24,1094.19
487,5252,Customer_252,user_252@provider.com,NY,05/15/2024,610.55
488,5021,Customer_21,user_21@provider.com,CHI,14-Sep-24,189.61
489,5313,Customer_313,user_313@provider.com,Los Angeles,02/22/2024,613.95
490,5459,Customer_459,user_459@provider.com,CHI,04/23/2024,134.15
491,5160,Customer_160,user_160@provider.com,Los Angeles,10/10/2024,94.67
492,5276,Customer_276,user_276@provider.com,chicago,2024-06-24,826.71
493,5443,Customer_443,user_443@provider.com,chicago,11/10/2024,318.89
494,5191,Customer_191,user_191@provider.com,NY,03/10/2024,542.46
495,5385,Customer_385,user_385@provider.com,new york city,10/22/2024,749.39
496,5293,  Customer_293  ,user_293@provider.com,NY,2024-11-12,567.77
497,5413,Customer_413,user_413@provider.com,los angeles,13-Feb-24,869.3
498,5491,Customer_491,user_491@provider.com,chicago,25-Dec-24,688.03
499,5343,Customer_343,user_343@provider.com,CHI,02/03/2024,416.82
500,5257,Customer_257,user_257@provider.com,Chicago,14-Nov-24,868.95
501,5308,Customer_308,user_308@provider.com,LA,02/27/2024,624.95
502,5149,Customer_149,user_149@provider.com,LA,10/16/2024,1138.27
503,5130,Customer_130,user_130@provider.com,CHI,03/02/2024,876.59
504,5151,Customer_151,user_151@provider.com,CHI,10-Dec-24,770.45
505,5359,Customer_359,user_359@provider.com,CHI,05-Jun-24,1188.88
506,5099,Customer_99,user_99@provider.com,new york city,09-Dec-24,976.62
507,5372,Customer_372,user_372@provider.com,Chicago,03/22/2024,959.15
508,5087,Customer_87,user_87@provider.com,los angeles,09-Nov-24,759.48
509,5458,Customer_458,user_458@provider.com,CHI,2024-11-06,865.07
510,5330,Customer_330,user_330@provider.com,new york city,01/06/2024,690.78
511,5214,Customer_214,user_214@provider.com,chicago,09/13/2024,668.7
512,5466,Customer_466,user_466@provider.com,LA,2024-02-11,1055.9
513,5121,Customer_121,user_121@provider.com,los angeles,2024-04-10,
514,5020,Customer_20,user_20@provider.com,NYC,27-Oct-24,1087.79
515,5071,Customer_71,user_71@provider.com,NY,10-Jan-24,116.45
516,5106,Customer_106,user_106@provider.com,chicago,2024-02-10,64.66
517,5270,Customer_270,user_270@provider.com,Chicago,09-Oct-24,605.18
518,5435,Customer_435,user_435@provider.com,New York,2024-11-03,984.78
519,5102,Customer_102,user_102@provider.com,CHI,16-Jul-24,557.35
